#{"t_start": 1730344095.1382172, "env_id": "None"}
r,l,t
314.3916,200,145.469074
317.8128,200,145.775039
306.10077,200,145.775076
298.17822,200,145.775119
310.6495,200,145.775128
311.02942,200,145.775136
311.96948,200,145.775144
301.9707,200,151.959672
307.53415,200,151.959711
305.9653,200,151.959723
314.65323,200,151.959732
309.27563,200,151.959764
305.47427,200,151.959772
313.03592,200,152.300818
311.53366,200,152.300857
307.05536,200,152.300869
315.13327,200,152.300879
307.6938,200,152.300887
313.16104,200,152.300908
305.78714,200,152.612114
310.277,200,152.612152
309.97476,200,152.612164
308.272,200,152.612173
308.82474,200,152.612205
309.8283,200,152.612214
307.9154,200,152.922768
309.5712,200,152.922805
301.7233,200,152.922817
306.2154,200,152.922826
304.7037,200,152.922858
303.76593,200,152.922867
302.33774,200,153.264708
311.01434,200,153.264746
311.42532,200,153.264758
309.54355,200,153.264767
303.45197,200,153.264798
310.44012,200,153.264807
299.58148,200,153.575145
304.97095,200,153.575183
316.3677,200,153.575195
305.02658,200,153.575205
311.87756,200,153.575213
315.25235,200,153.575221
301.28745,200,153.884989
310.54266,200,153.885026
307.6206,200,153.885038
309.56448,200,153.885047
304.78265,200,153.885078
307.4462,200,153.885087
302.17935,200,154.224205
310.4461,200,154.224244
307.1174,200,154.224257
310.30408,200,154.224266
307.00528,200,154.224275
310.74753,200,154.224284
309.1515,200,154.533024
307.66312,200,154.533062
310.6949,200,154.533075
303.5074,200,154.533102
304.92615,200,154.533111
299.58087,200,154.533119
302.95944,200,154.850536
308.717,200,154.850573
305.7505,200,154.850615
320.4009,200,154.850625
304.4505,200,154.850633
304.50003,200,154.850641
302.8838,200,155.200354
301.99353,200,155.200394
301.98688,200,155.200408
308.59335,200,155.200417
304.0956,200,155.200425
309.86432,200,155.200433
311.52036,200,161.303535
318.9178,200,161.303576
316.6428,200,161.303589
308.6574,200,161.303598
310.75906,200,161.303606
296.97964,200,161.303614
309.332,200,161.61504
310.48547,200,161.615078
308.4004,200,161.615091
306.44385,200,161.6151
304.49854,200,161.615108
307.97595,200,161.615116
313.80997,200,161.923001
309.50677,200,161.923038
306.87405,200,161.923068
305.03757,200,161.923078
312.91544,200,161.923086
308.68478,200,161.923094
302.92184,200,162.264144
307.08807,200,162.264183
307.11252,200,162.264195
306.32047,200,162.264204
309.88354,200,162.264212
297.98672,200,162.26422
316.3401,200,162.575231
307.14816,200,162.57527
311.38635,200,162.575282
314.62567,200,162.575291
313.80298,200,162.57532
306.51346,200,162.575329
308.7517,200,162.883941
305.3428,200,162.883979
310.11084,200,162.884022
310.7733,200,162.884031
306.11606,200,162.884039
311.09872,200,162.884047
314.76068,200,163.873241
319.7215,200,163.87328
308.15735,200,163.873292
305.28714,200,163.873325
307.65222,200,163.873333
311.55887,200,163.873342
307.40778,200,164.217014
308.31506,200,164.217054
315.39023,200,164.217069
316.2947,200,164.217082
307.4636,200,164.217094
310.24103,200,164.217105
317.5073,200,164.529685
310.44757,200,164.529723
310.00742,200,164.529735
310.84384,200,164.529744
310.10992,200,164.529776
311.03726,200,164.529785
306.16455,200,164.837797
312.04037,200,164.837835
313.0551,200,164.837863
315.93924,200,164.837873
309.4955,200,164.837881
313.14297,200,164.837888
318.85654,200,170.926411
319.6415,200,170.92645
321.0849,200,170.926463
319.73132,200,170.926496
319.07608,200,170.926504
318.705,200,170.926512
323.23883,200,171.268329
317.49655,200,171.268368
320.03574,200,171.268381
314.40826,200,171.26839
319.08386,200,171.268398
327.74066,200,171.268406
324.88995,200,171.578539
327.68045,200,171.578577
316.80914,200,171.578588
323.39795,200,171.578597
321.15305,200,171.57863
314.04547,200,171.578638
319.0888,200,171.888688
326.21753,200,171.888726
313.50824,200,171.888739
318.06467,200,171.888766
321.9554,200,171.888774
325.62405,200,171.888783
315.84015,200,172.227714
315.71628,200,172.227767
319.04245,200,172.227788
324.88544,200,172.227805
313.48538,200,172.227816
321.37274,200,172.227825
323.86044,200,172.540414
319.6901,200,172.540453
323.64548,200,172.540465
321.11725,200,172.540498
324.17133,200,172.540507
318.69977,200,172.540516
320.73886,200,172.852897
325.17868,200,172.852935
324.92297,200,172.852978
318.94495,200,172.852987
314.27585,200,172.852995
322.09903,200,172.853004
316.76883,200,173.186287
316.04892,200,173.186324
318.4862,200,173.186347
321.31445,200,173.186358
320.1292,200,173.186367
320.05905,200,173.186376
321.06598,200,173.497642
314.8331,200,173.49768
322.41776,200,173.497723
318.70862,200,173.497733
319.34247,200,173.497742
315.98688,200,173.49775
