#{"t_start": 1732836281.8321323, "env_id": "None"}
r,l,t
4.0,27,823.740629
-40.0,16,823.748711
4.0,27,823.756768
8.0,28,823.765008
-4.0,25,823.774802
0.0,26,823.776591
4.0,27,823.784976
8.0,28,823.795466
0.0,26,823.800474
4.0,27,823.81022
-4.0,25,823.818511
8.0,28,823.825098
-4.0,25,823.828507
-56.0,12,823.838843
4.0,27,823.842232
4.0,27,823.847209
0.0,26,823.855387
0.0,26,823.871411
12.0,29,823.873175
8.0,28,823.884611
8.0,28,823.888012
4.0,27,823.892059
0.0,26,823.898739
0.0,26,823.914703
8.0,28,823.921389
4.0,27,823.931179
4.0,27,823.934702
0.0,26,823.936529
-8.0,24,823.940122
0.0,26,823.959171
-24.0,20,823.967375
12.0,29,823.969144
-4.0,25,823.972518
4.0,27,823.980647
0.0,26,823.982397
-36.0,17,823.996363
4.0,27,824.004491
-4.0,25,824.011074
-8.0,24,824.012851
4.0,27,824.027381
8.0,28,824.030753
4.0,27,824.042591
4.0,27,824.050738
4.0,27,824.057349
4.0,27,824.059111
-4.0,25,824.071684
-4.0,25,824.079242
-8.0,24,824.103117
4.0,27,824.124469
-32.0,18,824.12793
0.0,26,824.129753
4.0,27,824.133219
8.0,28,824.148201
-4.0,25,824.153299
4.0,27,824.169704
8.0,28,824.174804
12.0,29,824.178293
8.0,28,824.180115
0.0,26,824.197362
12.0,29,824.197393
-8.0,24,824.215388
12.0,29,824.218854
4.0,27,824.224011
12.0,29,824.230823
-4.0,25,824.240705
4.0,27,824.244067
0.0,26,824.260072
8.0,28,824.266679
4.0,27,824.270063
8.0,28,824.276636
4.0,27,824.284935
12.0,29,824.29218
12.0,29,824.401099
-4.0,25,824.40457
8.0,28,824.40636
4.0,27,824.415367
0.0,26,824.422497
4.0,27,824.432359
-12.0,23,824.446931
0.0,26,824.446955
4.0,27,824.452344
12.0,29,824.46543
0.0,26,824.467196
8.0,28,824.478512
4.0,27,824.492077
4.0,27,824.492106
0.0,26,824.495545
-20.0,21,824.50052
-4.0,25,824.508638
12.0,29,824.526212
-12.0,23,824.529607
-4.0,25,824.534654
0.0,26,824.53967
4.0,27,824.546549
-8.0,24,824.549929
0.0,26,824.571196
0.0,26,824.574589
0.0,26,824.577981
0.0,26,824.582995
4.0,27,824.595117
16.0,30,824.597107
-8.0,24,824.615164
12.0,29,824.620294
-4.0,25,824.620317
0.0,26,824.626935
-20.0,21,824.631874
4.0,27,824.641734
0.0,26,824.659703
0.0,26,824.664733
4.0,27,824.666582
8.0,28,824.675351
8.0,28,824.680353
4.0,27,824.686895
8.0,28,824.70683
4.0,27,824.710239
8.0,28,824.71367
-4.0,25,824.717069
12.0,29,824.728594
0.0,26,824.730356
-32.0,18,824.741753
-4.0,25,824.749974
12.0,29,824.763545
4.0,27,824.763572
0.0,26,824.773373
4.0,27,824.776767
4.0,27,824.786446
-8.0,24,824.790501
-4.0,25,824.805266
0.0,26,824.807053
-4.0,25,824.818353
8.0,28,824.820124
-12.0,23,824.825097
4.0,27,824.834881
0.0,26,824.849396
0.0,26,824.851268
4.0,27,824.86601
8.0,28,824.866034
12.0,29,824.874184
4.0,27,824.880752
-8.0,24,824.891107
12.0,29,824.897771
4.0,27,824.910839
4.0,27,824.910861
0.0,26,824.917477
4.0,27,824.925699
0.0,26,824.933921
-40.0,16,824.937341
0.0,26,824.942439
-4.0,25,824.954057
-4.0,25,824.960692
-4.0,25,824.968874
-16.0,22,824.972237
4.0,27,824.98366
-4.0,25,824.983682
-4.0,25,824.996004
-4.0,25,825.002585
-4.0,25,825.010759
8.0,28,825.018991
-8.0,24,825.023995
0.0,26,825.027423
-28.0,19,825.03397
-4.0,25,825.037362
4.0,27,825.057032
0.0,26,825.063722
4.0,27,825.073053
4.0,27,825.081072
8.0,28,825.101754
4.0,27,825.106029
12.0,29,830.511717
8.0,28,830.516777
4.0,27,830.521863
8.0,28,830.526901
-4.0,25,830.530249
-4.0,25,830.532009
-8.0,24,830.5577
4.0,27,830.557726
-8.0,24,830.567817
8.0,28,830.569672
-4.0,25,830.573098
-4.0,25,830.574852
4.0,27,830.60236
4.0,27,830.6024
-8.0,24,830.609104
4.0,27,830.612544
0.0,26,830.615926
8.0,28,830.620914
-4.0,25,830.643378
0.0,26,830.64514
8.0,28,830.656679
-4.0,25,830.65845
12.0,29,830.661999
8.0,28,830.668739
-4.0,25,830.687873
4.0,27,830.689635
-4.0,25,830.699399
4.0,27,830.701182
16.0,30,830.711361
0.0,26,830.71139
4.0,27,830.732225
4.0,27,830.733996
4.0,27,830.745526
8.0,28,830.745548
-8.0,24,830.752295
4.0,27,830.757238
-4.0,25,830.775157
4.0,27,830.780132
-4.0,25,830.788218
0.0,26,830.789975
8.0,28,830.798247
-4.0,25,830.79827
-8.0,24,830.819324
4.0,27,830.819355
-4.0,25,830.829153
-8.0,24,830.829177
-4.0,25,830.838923
24.0,32,830.850139
-4.0,25,830.861573
4.0,27,830.865011
-4.0,25,830.872064
-4.0,25,830.872089
-28.0,19,830.883351
4.0,27,830.885128
-4.0,25,830.90258
0.0,26,830.907724
0.0,26,830.914287
4.0,27,830.916043
8.0,28,830.92907
12.0,29,830.932419
8.0,28,830.948352
12.0,29,830.956645
0.0,26,830.960126
4.0,27,830.960149
-56.0,12,830.970478
-8.0,24,830.970503
4.0,27,830.978646
-4.0,25,830.997684
-12.0,23,830.997706
4.0,27,831.00442
4.0,27,831.014282
16.0,30,831.019274
4.0,27,831.022634
-36.0,17,831.026081
0.0,26,831.040459
-52.0,13,831.047021
8.0,28,831.05038
-68.0,9,831.05705
12.0,29,831.063639
12.0,29,831.068952
12.0,29,831.072402
0.0,26,831.095684
12.0,29,831.098063
8.0,28,831.106802
-4.0,25,831.110504
0.0,26,831.123098
-4.0,25,831.126321
12.0,29,831.185923
12.0,29,831.190374
8.0,28,831.200441
8.0,28,831.204417
-4.0,25,831.208132
12.0,29,831.225289
0.0,26,831.256234
4.0,27,831.259734
0.0,26,831.264942
0.0,26,831.268456
8.0,28,831.270288
20.0,31,831.28511
-8.0,24,831.301398
4.0,27,831.303208
-4.0,25,831.30673
0.0,26,831.313584
16.0,30,831.318665
16.0,30,831.334997
-36.0,17,831.33502
0.0,26,831.346381
12.0,29,831.3498
8.0,28,831.359624
4.0,27,831.363008
4.0,27,831.380706
8.0,28,831.382473
-20.0,21,831.3862
-4.0,25,831.389688
-4.0,25,831.405916
16.0,30,831.410972
-4.0,25,831.422344
0.0,26,831.42577
4.0,27,831.430826
4.0,27,831.434213
-68.0,9,831.437575
4.0,27,831.450444
-68.0,9,831.452199
8.0,28,831.457157
8.0,28,831.47331
4.0,27,831.476701
8.0,28,831.48173
-28.0,19,831.490173
-8.0,24,831.493604
12.0,29,831.500176
0.0,26,831.516358
-4.0,25,831.52307
8.0,28,831.523094
-4.0,25,831.531258
4.0,27,831.537825
8.0,28,831.545989
-8.0,24,831.562052
8.0,28,831.562075
0.0,26,831.565477
4.0,27,831.577014
-12.0,23,831.577038
-60.0,11,831.582052
0.0,26,831.590766
-36.0,17,831.605619
-4.0,25,831.605655
12.0,29,831.615545
-8.0,24,831.617354
0.0,26,831.625503
-72.0,8,831.630493
12.0,29,831.638589
4.0,27,831.649834
8.0,28,831.651596
0.0,26,831.658159
4.0,27,831.671148
8.0,28,831.677742
4.0,27,831.684509
0.0,26,831.695981
8.0,28,831.697754
-4.0,25,831.70113
0.0,26,831.714178
16.0,30,831.727147
0.0,26,831.727171
8.0,28,831.743195
16.0,30,831.744968
8.0,28,831.746742
-16.0,22,831.750136
4.0,27,831.77094
12.0,29,831.776014
-24.0,20,831.779336
0.0,26,831.788044
0.0,26,831.794688
12.0,29,831.796443
4.0,27,831.817344
-48.0,14,831.817374
8.0,28,831.822347
4.0,27,831.824092
4.0,27,831.832281
0.0,26,831.838834
-48.0,14,831.840583
0.0,26,831.85961
0.0,26,831.8646
12.0,29,831.871156
4.0,27,831.877788
-4.0,25,831.882876
0.0,26,831.882899
4.0,27,831.905379
0.0,26,831.908911
4.0,27,831.917064
8.0,28,831.923669
0.0,26,831.925571
0.0,26,831.925594
-48.0,14,831.928985
-4.0,25,831.949562
4.0,27,831.960744
-4.0,25,831.964154
-4.0,25,831.965931
8.0,28,831.970912
4.0,27,831.972675
4.0,27,831.995097
4.0,27,832.006809
0.0,26,832.008635
4.0,27,832.012099
-4.0,25,832.013888
8.0,28,832.020458
-52.0,13,832.033328
-8.0,24,832.035106
-4.0,25,832.049561
0.0,26,832.049584
8.0,28,832.059348
4.0,27,832.064331
4.0,27,832.080517
12.0,29,832.082755
-8.0,24,832.097229
4.0,27,832.109425
-16.0,22,832.113554
-12.0,23,832.127347
4.0,27,832.152708
0.0,26,832.152736
4.0,27,832.162736
4.0,27,832.16785
4.0,27,832.169673
4.0,27,832.176446
-8.0,24,832.194674
8.0,28,832.201393
-4.0,25,832.20674
-12.0,23,832.2086
0.0,26,832.215367
4.0,27,832.22375
-24.0,20,832.235213
0.0,26,832.23859
4.0,27,832.251566
0.0,26,832.25159
0.0,26,832.258198
0.0,26,832.266333
-12.0,23,832.272918
0.0,26,832.281075
-4.0,25,832.293903
8.0,28,832.298894
4.0,27,832.304028
-8.0,24,832.307824
-20.0,21,832.309614
-8.0,24,832.3225
-4.0,25,832.335207
-4.0,25,832.340154
4.0,27,832.348337
-4.0,25,832.350114
4.0,27,832.35188
12.0,29,832.369425
4.0,27,832.379115
8.0,28,832.387363
8.0,28,832.395614
4.0,27,832.397411
16.0,30,832.400894
8.0,28,832.417529
-4.0,25,832.422506
12.0,29,832.435442
4.0,27,832.440466
12.0,29,832.445466
20.0,31,832.45203
0.0,26,832.460194
-4.0,25,832.463542
12.0,29,832.48269
12.0,29,832.48938
4.0,27,832.491174
-4.0,25,832.49457
-4.0,25,832.503059
0.0,26,832.508379
0.0,26,832.527726
-4.0,25,832.531229
-8.0,24,832.534648
4.0,27,832.536433
4.0,27,832.547793
8.0,28,832.554397
0.0,26,832.570393
4.0,27,832.575417
4.0,27,832.580542
8.0,28,832.580564
4.0,27,832.593663
-40.0,16,832.598639
4.0,27,832.600516
4.0,27,832.622469
-4.0,25,832.624279
12.0,29,832.630852
4.0,27,832.639053
4.0,27,832.644047
8.0,28,832.647398
0.0,26,832.664948
0.0,26,832.666714
0.0,26,832.673285
-4.0,25,832.679838
0.0,26,832.686406
-4.0,25,832.688155
0.0,26,832.709577
8.0,28,832.714636
-4.0,25,832.716387
12.0,29,832.729414
0.0,26,832.731184
8.0,28,832.736128
-4.0,25,832.756891
12.0,29,832.756914
4.0,27,832.75867
-12.0,23,832.7668
4.0,27,832.774959
-4.0,25,832.776697
-8.0,24,832.797502
0.0,26,832.800901
4.0,27,832.804271
-4.0,25,832.809484
-4.0,25,832.817776
4.0,27,832.822971
-32.0,18,832.831075
0.0,26,832.840816
8.0,28,832.85055
12.0,29,832.857113
0.0,26,832.860494
4.0,27,832.867025
8.0,28,832.876739
0.0,26,832.883271
8.0,28,832.897784
4.0,27,832.90279
4.0,27,832.906144
-4.0,25,832.909749
8.0,28,832.924671
8.0,28,832.931255
8.0,28,832.944066
4.0,27,832.947465
0.0,26,832.949235
0.0,26,832.95259
8.0,28,832.97016
16.0,30,832.979849
-4.0,25,832.984828
-4.0,25,832.989817
12.0,29,832.994842
16.0,30,833.003103
8.0,28,833.018494
4.0,27,833.02688
-4.0,25,833.02866
4.0,27,833.036942
-4.0,25,833.038721
4.0,27,833.048387
0.0,26,833.06117
4.0,27,833.070891
4.0,27,833.072661
-4.0,25,833.077663
8.0,28,833.084211
8.0,28,833.100543
0.0,26,833.127698
-4.0,25,833.14281
-8.0,24,833.14284
4.0,27,833.15283
0.0,26,833.157993
-4.0,25,833.166292
8.0,28,833.181025
-4.0,25,833.184496
4.0,27,833.187944
-8.0,24,833.197922
12.0,29,833.201361
-8.0,24,833.208677
-12.0,23,833.225462
16.0,30,833.233716
-20.0,21,833.235482
12.0,29,833.238888
0.0,26,833.246984
-4.0,25,833.250314
-4.0,25,833.266295
0.0,26,833.277568
-4.0,25,833.27934
12.0,29,833.281119
0.0,26,833.292413
12.0,29,833.294242
-4.0,25,833.307844
-4.0,25,833.32112
-40.0,16,833.321151
4.0,27,833.326293
12.0,29,833.331366
-4.0,25,833.338427
4.0,27,833.354401
-12.0,23,833.35941
4.0,27,833.365989
0.0,26,833.369367
0.0,26,833.374361
-4.0,25,833.379337
4.0,27,833.39864
-8.0,24,833.398663
-16.0,22,833.405224
0.0,26,833.409437
-4.0,25,833.41795
0.0,26,833.424569
4.0,27,833.445434
-4.0,25,833.448937
12.0,29,833.44896
0.0,26,833.453939
4.0,27,833.462135
12.0,29,833.471795
-4.0,25,833.489302
8.0,28,833.491192
0.0,26,833.491214
8.0,28,833.499401
4.0,27,833.505937
4.0,27,833.518111
4.0,27,833.537578
4.0,27,833.537607
12.0,29,833.539452
-4.0,25,833.542825
-24.0,20,833.550942
8.0,28,833.554499
-48.0,14,833.561155
0.0,26,833.580152
4.0,27,833.583574
4.0,27,833.586968
-4.0,25,833.59195
4.0,27,833.598618
0.0,26,833.604453
4.0,27,833.630839
12.0,29,833.630872
0.0,26,833.632656
0.0,26,833.63812
-4.0,25,833.643111
-4.0,25,833.648122
-68.0,9,833.662497
4.0,27,833.675184
8.0,28,833.676976
8.0,28,833.678785
4.0,27,833.682187
-4.0,25,833.68396
8.0,28,833.708269
-4.0,25,833.718294
-4.0,25,833.720094
0.0,26,833.723515
0.0,26,833.726902
-60.0,11,833.72879
4.0,27,833.730615
-8.0,24,833.762681
0.0,26,833.762708
8.0,28,833.764461
-4.0,25,833.769614
-8.0,24,833.769636
4.0,27,833.771405
-8.0,24,833.801429
0.0,26,833.806586
12.0,29,833.810795
0.0,26,833.812615
4.0,27,833.814414
12.0,29,833.821105
-36.0,17,833.840612
12.0,29,833.851905
4.0,27,833.853689
4.0,27,833.85872
4.0,27,833.860506
0.0,26,833.863909
-64.0,10,833.879904
8.0,28,833.886386
8.0,28,833.897717
-8.0,24,833.899602
8.0,28,833.899624
0.0,26,833.901397
-4.0,25,833.923147
0.0,26,833.931436
-16.0,22,833.940093
-4.0,25,833.942
-8.0,24,833.942022
12.0,29,833.950204
-4.0,25,833.964674
12.0,29,833.979078
4.0,27,833.984103
4.0,27,833.985874
8.0,28,833.987664
4.0,27,833.994243
-4.0,25,834.005558
-20.0,21,834.020867
4.0,27,834.025975
-4.0,25,834.031011
8.0,28,834.032785
4.0,27,834.041407
8.0,28,834.054447
-8.0,24,834.065886
0.0,26,834.06591
8.0,28,839.495896
-8.0,24,839.499433
16.0,30,839.501275
8.0,28,839.519252
-32.0,18,839.527795
-4.0,25,839.52782
8.0,28,839.532769
4.0,27,839.547321
8.0,28,839.547343
0.0,26,839.563188
-4.0,25,839.568189
4.0,27,839.571571
12.0,29,839.579865
8.0,28,839.593312
12.0,29,839.595141
-8.0,24,839.603203
4.0,27,839.613622
4.0,27,839.61758
12.0,29,839.630919
4.0,27,839.640823
4.0,27,839.642605
4.0,27,839.650923
4.0,27,839.660885
4.0,27,839.664302
4.0,27,839.675625
4.0,27,839.685448
8.0,28,839.68887
8.0,28,839.697064
-4.0,25,839.702073
4.0,27,839.708638
0.0,26,839.718912
-4.0,25,839.731968
12.0,29,839.735348
4.0,27,839.743695
-4.0,25,839.745464
0.0,26,839.753824
0.0,26,839.763631
0.0,26,839.774879
-72.0,8,839.77664
8.0,28,839.781625
-4.0,25,839.786665
4.0,27,839.788432
-4.0,25,839.795016
-4.0,25,839.815684
0.0,26,839.819628
4.0,27,839.826449
8.0,28,839.834875
4.0,27,839.8349
8.0,28,839.843127
-4.0,25,839.859357
8.0,28,839.867579
-4.0,25,839.869343
-8.0,24,839.87433
-24.0,20,839.876087
4.0,27,839.879458
4.0,27,839.903307
-24.0,20,839.906705
-4.0,25,839.908489
-4.0,25,839.910254
0.0,26,839.919209
0.0,26,839.922611
-4.0,25,839.94664
-4.0,25,839.950032
0.0,26,839.955467
12.0,29,839.958868
-4.0,25,839.96546
8.0,28,839.967209
-4.0,25,839.987926
4.0,27,839.994665
-36.0,17,839.994688
-4.0,25,839.996461
8.0,28,840.00468
4.0,27,840.009689
0.0,26,840.031003
0.0,26,840.039279
0.0,26,840.041178
4.0,27,840.041201
4.0,27,840.0512
4.0,27,840.056344
0.0,26,840.075681
-4.0,25,840.080723
4.0,27,840.08584
4.0,27,840.085863
-4.0,25,840.092527
4.0,27,840.10077
-4.0,25,840.133087
-60.0,11,840.143641
-4.0,25,840.160002
-4.0,25,840.160043
12.0,29,840.161851
8.0,28,840.171905
-28.0,19,840.19185
8.0,28,840.197039
12.0,29,840.200501
-4.0,25,840.202328
12.0,29,840.210573
-4.0,25,840.213961
-4.0,25,840.239039
8.0,28,840.239072
-4.0,25,840.245979
4.0,27,840.247803
0.0,26,840.256536
-4.0,25,840.258371
-8.0,24,840.281554
-8.0,24,840.28158
4.0,27,840.291571
4.0,27,840.293428
-4.0,25,840.300335
0.0,26,840.300358
-4.0,25,840.323836
4.0,27,840.32737
4.0,27,840.337189
4.0,27,840.338968
4.0,27,840.347347
8.0,28,840.34912
-4.0,25,840.370281
4.0,27,840.370309
-4.0,25,840.380119
-4.0,25,840.381908
0.0,26,840.39176
12.0,29,840.395145
0.0,26,840.41273
8.0,28,840.416132
-4.0,25,840.421967
0.0,26,840.425436
-4.0,25,840.433732
8.0,28,840.44198
0.0,26,840.458228
4.0,27,840.463305
8.0,28,840.47042
12.0,29,840.475499
4.0,27,840.480492
-8.0,24,840.483831
-60.0,11,840.501347
4.0,27,840.503111
0.0,26,840.506501
-24.0,20,840.508277
-28.0,19,840.51164
4.0,27,840.514997
-8.0,24,840.541136
0.0,26,840.546193
-4.0,25,840.549689
12.0,29,840.558017
4.0,27,840.55804
4.0,27,840.561525
-52.0,13,840.5795
4.0,27,840.587566
-4.0,25,840.589333
-4.0,25,840.591652
12.0,29,840.607754
16.0,30,840.612761
4.0,27,840.626401
4.0,27,840.634781
4.0,27,840.63657
8.0,28,840.640031
0.0,26,840.653095
0.0,26,840.658036
-28.0,19,840.669428
0.0,26,840.671325
0.0,26,840.679431
12.0,29,840.689158
4.0,27,840.697306
0.0,26,840.700665
-4.0,25,840.712052
12.0,29,840.717011
4.0,27,840.724337
-4.0,25,840.731176
0.0,26,840.741021
-8.0,24,840.741044
-4.0,25,840.755638
-12.0,23,840.757417
-68.0,9,840.770466
-8.0,24,840.772407
8.0,28,840.772429
-20.0,21,840.777394
-4.0,25,840.78396
8.0,28,840.803006
0.0,26,840.814442
0.0,26,840.814465
8.0,28,840.816245
8.0,28,840.823642
0.0,26,840.827065
4.0,27,840.847948
-4.0,25,840.857754
0.0,26,840.861149
12.0,29,840.864549
4.0,27,840.869923
8.0,28,840.874972
12.0,29,840.897153
12.0,29,840.905297
0.0,26,840.907107
12.0,29,840.908882
4.0,27,840.913871
4.0,27,840.918832
4.0,27,840.941959
0.0,26,840.95035
-8.0,24,840.953886
12.0,29,840.953917
8.0,28,840.957383
4.0,27,840.965594
-32.0,18,840.984919
0.0,26,840.986701
8.0,28,840.998077
0.0,26,840.999989
4.0,27,841.000011
8.0,28,841.011395
0.0,26,841.028025
4.0,27,841.031415
-4.0,25,841.041191
4.0,27,841.042969
4.0,27,841.044743
0.0,26,841.054497
12.0,29,841.077263
8.0,28,841.079048
0.0,26,841.085692
4.0,27,841.089208
8.0,28,841.092619
-52.0,13,841.09917
4.0,27,841.100929
8.0,28,841.147177
4.0,27,841.16381
12.0,29,841.163842
-4.0,25,841.163871
0.0,26,841.172318
8.0,28,841.177388
-72.0,8,841.185597
0.0,26,841.198596
-4.0,25,841.205276
8.0,28,841.210342
16.0,30,841.21372
-4.0,25,841.218697
-4.0,25,841.227492
-4.0,25,841.247333
12.0,29,841.247358
-4.0,25,841.252445
-8.0,24,841.254234
8.0,28,841.267616
4.0,27,841.274337
0.0,26,841.292518
4.0,27,841.29437
4.0,27,841.299501
4.0,27,841.301305
8.0,28,841.314544
0.0,26,841.317949
0.0,26,841.336442
4.0,27,841.340003
-8.0,24,841.341778
4.0,27,841.34518
12.0,29,841.362872
8.0,28,841.366306
4.0,27,841.382401
-4.0,25,841.384214
4.0,27,841.386064
16.0,30,841.396055
8.0,28,841.410584
4.0,27,841.410607
-4.0,25,841.424086
-4.0,25,841.427546
4.0,27,841.429352
0.0,26,841.439246
-36.0,17,841.439268
-48.0,14,841.452131
12.0,29,841.458658
12.0,29,841.473238
8.0,28,841.475002
4.0,27,841.485094
4.0,27,841.485118
0.0,26,841.496631
4.0,27,841.504766
-8.0,24,841.514482
4.0,27,841.517946
-24.0,20,841.517968
0.0,26,841.528462
4.0,27,841.541253
8.0,28,841.551065
4.0,27,841.559255
0.0,26,841.561047
12.0,29,841.566008
12.0,29,841.577426
-4.0,25,841.584117
4.0,27,841.597416
0.0,26,841.60631
-8.0,24,841.608104
12.0,29,841.60987
0.0,26,841.621803
-4.0,25,841.62688
-28.0,19,841.638242
0.0,26,841.641628
-8.0,24,841.648182
0.0,26,841.65318
0.0,26,841.664561
12.0,29,841.675975
-8.0,24,841.679373
12.0,29,841.691315
0.0,26,841.693114
0.0,26,841.698125
0.0,26,841.709424
0.0,26,841.719138
4.0,27,841.7248
0.0,26,841.734689
4.0,27,841.738056
4.0,27,841.743057
0.0,26,841.752836
-4.0,25,841.760988
-4.0,25,841.765974
8.0,28,841.782125
8.0,28,841.785832
4.0,27,841.789331
4.0,27,841.799173
-4.0,25,841.804146
8.0,28,841.813925
-4.0,25,841.827652
8.0,28,841.829578
-8.0,24,841.829601
-4.0,25,841.841055
-4.0,25,841.846099
-40.0,16,841.854253
12.0,29,841.862412
0.0,26,841.872188
8.0,28,841.877251
4.0,27,841.887507
0.0,26,841.890948
4.0,27,841.900655
-4.0,25,841.905637
0.0,26,841.916936
4.0,27,841.922559
12.0,29,841.935829
4.0,27,841.935855
-4.0,25,841.947336
8.0,28,841.947359
0.0,26,841.96031
4.0,27,841.966924
-76.0,7,841.971882
-4.0,25,841.978503
0.0,26,841.980287
-72.0,8,841.982045
8.0,28,841.995192
8.0,28,841.995217
-36.0,17,842.002005
-36.0,17,842.008681
-8.0,24,842.018497
-64.0,10,842.025752
4.0,27,842.027611
4.0,27,842.040603
8.0,28,842.04238
-60.0,11,842.045816
4.0,27,842.047595
0.0,26,842.06209
8.0,28,842.07186
0.0,26,842.084804
0.0,26,842.086584
-4.0,25,842.088368
12.0,29,842.096858
-4.0,25,842.106031
-52.0,13,842.108337
8.0,28,842.134404
-4.0,25,842.15588
8.0,28,842.16298
8.0,28,842.17303
-12.0,23,842.173054
8.0,28,842.276725
8.0,28,842.291902
0.0,26,842.298787
0.0,26,842.302536
-4.0,25,842.310973
4.0,27,842.314436
4.0,27,842.324986
-4.0,25,842.334816
-36.0,17,842.339787
-4.0,25,842.341564
0.0,26,842.346638
-4.0,25,842.356371
0.0,26,842.367677
4.0,27,842.37899
4.0,27,842.384
4.0,27,842.387453
0.0,26,842.390797
8.0,28,842.403911
4.0,27,842.413717
0.0,26,842.423907
0.0,26,842.429049
8.0,28,842.434123
4.0,27,842.435867
16.0,30,842.453518
4.0,27,842.458492
0.0,26,842.466679
4.0,27,842.473282
12.0,29,842.481621
8.0,28,842.481643
0.0,26,842.497787
-4.0,25,842.501358
-8.0,24,842.508023
-8.0,24,842.523868
12.0,29,842.523905
-8.0,24,842.52392
4.0,27,842.543269
-52.0,13,842.545045
8.0,28,842.548408
-4.0,25,842.550214
-4.0,25,842.564697
0.0,26,842.566446
8.0,28,842.588861
8.0,28,842.592165
4.0,27,842.595592
12.0,29,842.597368
8.0,28,842.613484
4.0,27,842.613529
-68.0,9,842.628659
0.0,26,842.636984
16.0,30,842.647334
8.0,28,842.647377
8.0,28,842.6496
-12.0,23,842.657961
4.0,27,842.682196
16.0,30,842.69726
-4.0,25,842.699385
4.0,27,842.701375
12.0,29,842.705364
12.0,29,842.714915
8.0,28,842.736786
-4.0,25,842.743722
-4.0,25,842.745666
8.0,28,842.75287
8.0,28,842.756425
4.0,27,842.764305
0.0,26,842.785517
-12.0,23,842.787399
0.0,26,842.796266
-4.0,25,842.801758
-8.0,24,842.81068
12.0,29,842.813488
0.0,26,842.836172
4.0,27,842.839818
0.0,26,842.845944
4.0,27,842.855308
-4.0,25,842.860743
0.0,26,842.865704
0.0,26,842.887248
4.0,27,842.892516
8.0,28,842.901022
4.0,27,842.906122
0.0,26,842.909579
0.0,26,842.913037
-8.0,24,842.934828
-32.0,18,842.936795
8.0,28,842.93682
0.0,26,842.94517
4.0,27,842.955096
-56.0,12,842.956919
4.0,27,842.958721
-4.0,25,842.976688
0.0,26,842.98014
8.0,28,842.99169
0.0,26,843.00378
4.0,27,843.003818
16.0,30,843.007247
-4.0,25,843.024959
4.0,27,843.024999
-28.0,19,843.026886
-36.0,17,843.037292
0.0,26,843.048686
12.0,29,843.053651
-12.0,23,843.063476
-12.0,23,843.063503
0.0,26,843.070064
8.0,28,843.082885
-8.0,24,843.087824
12.0,29,843.102654
4.0,27,843.110652
8.0,28,843.112534
12.0,29,843.130041
8.0,28,843.154888
0.0,26,843.158469
16.0,30,843.183033
4.0,27,843.18661
8.0,28,843.186633
-4.0,25,843.191695
-76.0,7,843.198455
4.0,27,848.667685
8.0,28,848.671325
-4.0,25,848.685763
-4.0,25,848.689174
0.0,26,848.695765
4.0,27,848.703933
-4.0,25,848.713788
12.0,29,848.717215
4.0,27,848.731872
4.0,27,848.735853
8.0,28,848.744379
4.0,27,848.750992
-4.0,25,848.759144
8.0,28,848.760927
0.0,26,848.77545
4.0,27,848.780426
0.0,26,848.787032
4.0,27,848.795244
0.0,26,848.801821
8.0,28,848.808518
8.0,28,848.823641
4.0,27,848.827008
-4.0,25,848.830378
4.0,27,848.842311
4.0,27,848.848896
12.0,29,848.857084
0.0,26,848.866765
-4.0,25,848.871781
16.0,30,848.876735
16.0,30,848.89134
0.0,26,848.891363
4.0,27,848.901175
4.0,27,848.912678
8.0,28,848.919274
4.0,27,848.922692
4.0,27,848.938335
4.0,27,848.938372
0.0,26,848.94664
8.0,28,848.959522
12.0,29,848.967803
4.0,27,848.967826
4.0,27,848.982354
12.0,29,848.985754
-4.0,25,848.987602
4.0,27,849.003896
8.0,28,849.015342
12.0,29,849.017125
-20.0,21,849.018887
-4.0,25,849.030252
4.0,27,849.031982
12.0,29,849.053671
0.0,26,849.060472
-4.0,25,849.060495
16.0,30,849.065475
-4.0,25,849.073728
4.0,27,849.075511
-4.0,25,849.094742
-8.0,24,849.099745
4.0,27,849.105459
-4.0,25,849.107305
-4.0,25,849.119054
0.0,26,849.119079
-4.0,25,849.152888
8.0,28,849.174563
4.0,27,849.180333
8.0,28,849.183786
-4.0,25,849.188955
-4.0,25,849.188978
8.0,28,849.21351
8.0,28,849.224997
8.0,28,849.228504
-4.0,25,849.231984
12.0,29,849.233813
12.0,29,849.23964
-12.0,23,849.254564
-4.0,25,849.267691
4.0,27,849.274698
-4.0,25,849.274728
0.0,26,849.278207
4.0,27,849.284907
0.0,26,849.298039
-4.0,25,849.30952
-16.0,22,849.31133
0.0,26,849.319786
-4.0,25,849.321606
8.0,28,849.333249
4.0,27,849.345835
-4.0,25,849.354108
0.0,26,849.357484
4.0,27,849.365731
-48.0,14,849.369224
8.0,28,849.369246
0.0,26,849.377421
0.0,26,849.396537
8.0,28,849.403105
-12.0,23,849.406512
-4.0,25,849.409927
12.0,29,849.413309
4.0,27,849.42324
0.0,26,849.441933
0.0,26,849.448514
-4.0,25,849.450306
0.0,26,849.45857
12.0,29,849.460462
-4.0,25,849.465483
4.0,27,849.486127
0.0,26,849.491086
0.0,26,849.492846
-4.0,25,849.50119
8.0,28,849.504637
4.0,27,849.509617
8.0,28,849.533552
